DATA_BASE;DIST;TUC;A1;SITCONT;SIT_ATIV;PROPRIEDADE;QTD;SOMA_REDE_KM
2024/12/31 00:00:00.000000000;26.0;565;4;AT1;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;26.0;570;1;AT1;AT;PD;159;0.0
2024/12/31 00:00:00.000000000;26.0;570;1;RT ;AT;PD;21;0.0
2024/12/31 00:00:00.000000000;26.0;570;1;SF ;AT;PD;13;0.0
2024/12/31 00:00:00.000000000;26.0;575;1;AT1;  ;PD;1088;0.0
2024/12/31 00:00:00.000000000;26.0;575;1;NIM;  ;PD;9;0.0
2024/12/31 00:00:00.000000000;26.0;575;2;AT1;  ;PD;378;0.0
2024/12/31 00:00:00.000000000;26.0;575;2;NIM;  ;PD;3;0.0
2024/12/31 00:00:00.000000000;26.0;575;11;AT1;  ;PD;6;0.0
2024/12/31 00:00:00.000000000;26.0;575;12;AT1;  ;PD;244;0.0
2024/12/31 00:00:00.000000000;26.0;575;12;NIM;  ;PD;3;0.0
2024/12/31 00:00:00.000000000;26.0;575;20;AT1;  ;PD;114;0.0
2024/12/31 00:00:00.000000000;26.0;   ;  ;   ;0 ;  ;2;0.0
2024/12/31 00:00:00.000000000;26.0;   ;  ;   ;AT;  ;359298;0.0
2024/12/31 00:00:00.000000000;26.0;   ;  ;   ;DS;  ;124738;0.0
2024/12/31 00:00:00.000000000;26.0;   ;  ;   ;;  ;341;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;  ;0 ;11;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;  ;G ;1;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;  ;O ;1392;17.67275
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;  ;OD;206;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;  ;PD;1636;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;0  ;AT;G ;1;0.0
2024/12/31 00:00:00.000000000;26.0;000;00;AT1;  ;O ;318;6.329612
2024/12/31 00:00:00.000000000;26.0;000;00;COM;AT;PD;934;0.0
2024/12/31 00:00:00.000000000;26.0;125;02;AT1;  ;PD;1207;0.0
2024/12/31 00:00:00.000000000;26.0;125;02;SF ;  ;PD;533;0.0
2024/12/31 00:00:00.000000000;26.0;160;01;AT1;AT;PD;851;0.0
2024/12/31 00:00:00.000000000;26.0;160;02;AT1;AT;PD;108;0.0
2024/12/31 00:00:00.000000000;26.0;160;03;AT1;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;26.0;160;03;SF ;AT;PD;1016;0.0
2024/12/31 00:00:00.000000000;26.0;160;04;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;26.0;190;01;0  ;  ;PD;64;1.6367319999999999
2024/12/31 00:00:00.000000000;26.0;190;01;AT1;  ;PD;11896;3299.2396
2024/12/31 00:00:00.000000000;26.0;190;02;0  ;  ;O ;1;0.024556
2024/12/31 00:00:00.000000000;26.0;190;02;0  ;  ;PD;13410;163.901623
2024/12/31 00:00:00.000000000;26.0;190;02;AT1;  ;PD;434827;16615.343891
2024/12/31 00:00:00.000000000;26.0;210;01;AT1;AT;PD;234;0.0
2024/12/31 00:00:00.000000000;26.0;210;01;RT ;AT;PD;3;0.0
2024/12/31 00:00:00.000000000;26.0;255;01;AT1;  ;PD;35079;0.0
2024/12/31 00:00:00.000000000;26.0;255;02;AT1;  ;PD;613;0.0
2024/12/31 00:00:00.000000000;26.0;330;01;AT1;  ;PD;4;0.0
2024/12/31 00:00:00.000000000;26.0;340;01;AT1;  ;O ;6;0.0
2024/12/31 00:00:00.000000000;26.0;340;01;AT1;  ;PD;534;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;  ;0 ;22;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;  ;CS;1;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;  ;O ;14521;246.60412
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;  ;PD;191211;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;AT;O ;23893;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;0  ;AT;PD;57483;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;AT1;  ;O ;29664;1257.503474
2024/12/31 00:00:00.000000000;32.0;0.0;0;AT1;  ;PD;1;0.03082
2024/12/31 00:00:00.000000000;32.0;0.0;0;COM;AT;O ;1764;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;0;COM;AT;PD;193755;0.0
2024/12/31 00:00:00.000000000;32.0;0.0;1;0  ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;32.0;135;1;AT1;  ;PD;5;0.0
2024/12/31 00:00:00.000000000;32.0;135;2;AT1;  ;PD;298;0.0
2024/12/31 00:00:00.000000000;32.0;160;1;AT1;AT;O ;3;0.0
2024/12/31 00:00:00.000000000;32.0;160;1;AT1;AT;PD;90757;0.0
2024/12/31 00:00:00.000000000;32.0;160;1;RT ;AT;PD;89;0.0
2024/12/31 00:00:00.000000000;32.0;160;1;SF ;AT;PD;1056;0.0
2024/12/31 00:00:00.000000000;32.0;160;2;AT1;AT;PD;82;0.0
2024/12/31 00:00:00.000000000;32.0;160;3;AT1;AT;O ;577;0.0
2024/12/31 00:00:00.000000000;32.0;160;3;AT1;AT;PD;379208;0.0
2024/12/31 00:00:00.000000000;32.0;160;3;RT ;AT;PD;14;0.0
2024/12/31 00:00:00.000000000;32.0;160;3;SF ;AT;PD;2119;0.0
2024/12/31 00:00:00.000000000;32.0;160;4;AT1;AT;PD;23511;0.0
2024/12/31 00:00:00.000000000;32.0;160;4;SF ;AT;PD;520;0.0
2024/12/31 00:00:00.000000000;32.0;160;6;AT1;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;160;10;AT1;AT;PD;327;0.0
2024/12/31 00:00:00.000000000;32.0;160;12;AT1;AT;PD;134;0.0
2024/12/31 00:00:00.000000000;32.0;160;15;AT1;AT;PD;143;0.0
2024/12/31 00:00:00.000000000;32.0;190.0;2;   ;  ;PD;14;0.528534
2024/12/31 00:00:00.000000000;32.0;190.0;2;0  ;  ;PD;310030;5660.796125
2024/12/31 00:00:00.000000000;32.0;190.0;2;AT1;  ;PD;4823389;364437.966644
2024/12/31 00:00:00.000000000;32.0;210;1;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;32.0;210;2;AT1;AT;PD;240;0.0
2024/12/31 00:00:00.000000000;32.0;210;2;RT ;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;210;2;SF ;AT;PD;16;0.0
2024/12/31 00:00:00.000000000;32.0;255;1;AT1;  ;PD;888707;0.0
2024/12/31 00:00:00.000000000;32.0;255;2;AT1;  ;PD;8668;0.0
2024/12/31 00:00:00.000000000;32.0;295;1;AT1;  ;PD;95376;0.0
2024/12/31 00:00:00.000000000;32.0;295;11;AT1;  ;PD;635471;0.0
2024/12/31 00:00:00.000000000;32.0;295;13;AT1;  ;PD;3601;0.0
2024/12/31 00:00:00.000000000;32.0;345;1;AT1;AT;PD;6688;0.0
2024/12/31 00:00:00.000000000;32.0;345;1;RT ;AT;PD;17;0.0
2024/12/31 00:00:00.000000000;32.0;540;1;AT1;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;545;1;AT1;AT;PD;6;0.0
2024/12/31 00:00:00.000000000;32.0;565;1;AT1;AT;O ;110;0.0
2024/12/31 00:00:00.000000000;32.0;565;1;AT1;AT;PD;343291;0.0
2024/12/31 00:00:00.000000000;32.0;565;5;AT1;AT;PD;15;0.0
2024/12/31 00:00:00.000000000;32.0;570;1;AT1;AT;PD;553;0.0
2024/12/31 00:00:00.000000000;32.0;570;1;RT ;AT;PD;148;0.0
2024/12/31 00:00:00.000000000;32.0;570;2;RT ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;32.0;575;1;AT1;  ;PD;2418;0.0
2024/12/31 00:00:00.000000000;32.0;575;1;RT ;  ;PD;48;0.0
2024/12/31 00:00:00.000000000;32.0;575;2;AT1;  ;PD;1191;0.0
2024/12/31 00:00:00.000000000;32.0;575;11;AT1;  ;PD;60;0.0
2024/12/31 00:00:00.000000000;32.0;575;12;AT1;  ;PD;900;0.0
2024/12/31 00:00:00.000000000;32.0;575;12;RT ;  ;PD;9;0.0
2024/12/31 00:00:00.000000000;32.0;575;20;AT1;  ;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;   ;  ;   ;AT;  ;886484;0.0
2024/12/31 00:00:00.000000000;32.0;   ;  ;   ;DS;  ;212722;0.0
2024/12/31 00:00:00.000000000;32.0;   ;  ;   ;;  ;297;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;0  ;  ;0 ;7;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;0  ;  ;O ;2654;40.910346000000004
2024/12/31 00:00:00.000000000;32.0;000;00;0  ;  ;PD;56175;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;0  ;AT;O ;60;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;0  ;AT;PD;1111;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;AT1;  ;O ;2477;155.028096
2024/12/31 00:00:00.000000000;32.0;000;00;COM;AT;O ;30;0.0
2024/12/31 00:00:00.000000000;32.0;000;00;COM;AT;PD;988;0.0
2024/12/31 00:00:00.000000000;32.0;125;01;AT1;  ;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;125;02;AT1;  ;PD;1299;0.0
2024/12/31 00:00:00.000000000;32.0;125;02;SF ;  ;PD;106;0.0
2024/12/31 00:00:00.000000000;32.0;160;01;AT1;AT;PD;2216;0.0
2024/12/31 00:00:00.000000000;32.0;160;01;RT ;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;160;02;AT1;AT;PD;40;0.0
2024/12/31 00:00:00.000000000;32.0;160;03;AT1;AT;PD;2562;0.0
2024/12/31 00:00:00.000000000;32.0;160;03;SF ;AT;PD;26;0.0
2024/12/31 00:00:00.000000000;32.0;160;04;AT1;AT;PD;91;0.0
2024/12/31 00:00:00.000000000;32.0;160;04;SF ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;32.0;160;06;AT1;AT;PD;8;0.0
2024/12/31 00:00:00.000000000;32.0;160;12;AT1;AT;PD;6;0.0
2024/12/31 00:00:00.000000000;32.0;190;01;0  ;  ;PD;240;19.182328
2024/12/31 00:00:00.000000000;32.0;190;01;AT1;  ;PD;44936;11955.3877
2024/12/31 00:00:00.000000000;32.0;190;02;0  ;  ;PD;27967;517.852234
2024/12/31 00:00:00.000000000;32.0;190;02;AT1;  ;PD;777121;51276.408366
2024/12/31 00:00:00.000000000;32.0;210;01;AT1;AT;PD;571;0.0
2024/12/31 00:00:00.000000000;32.0;210;01;RT ;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;210;02;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;32.0;210;02;RT ;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;32.0;210;02;SF ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;32.0;255;01;AT1;  ;PD;184651;0.0
2024/12/31 00:00:00.000000000;32.0;255;02;AT1;  ;PD;1999;0.0
2024/12/31 00:00:00.000000000;32.0;330;01;AT1;  ;PD;87;0.0
2024/12/31 00:00:00.000000000;32.0;330;01;RT ;  ;PD;1;0.0
2024/12/31 00:00:00.000000000;32.0;330;01;SF ;  ;PD;41;0.0
2024/12/31 00:00:00.000000000;32.0;340;01;AT1;  ;PD;1662;0.0
2024/12/31 00:00:00.000000000;32.0;345;01;AT1;AT;PD;154;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;0 ;373;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;CO;162;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;CS;1;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;G ;33;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;O ;40562;1336.839606
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;OD;193;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;  ;PD;26675;20.325664
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;AT;CS;4;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;AT;G ;13;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;AT;O ;17162;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;0  ;AT;PD;233400;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;AT1;  ;CO;50;3.101616
2024/12/31 00:00:00.000000000;369.0;0.0;0;AT1;  ;CS;8;0.053012
2024/12/31 00:00:00.000000000;369.0;0.0;0;AT1;  ;O ;17757;499.764193
2024/12/31 00:00:00.000000000;369.0;0.0;0;AT1;  ;PD;41784;3291.667794
2024/12/31 00:00:00.000000000;369.0;0.0;0;COM;AT;CS;4;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;COM;AT;G ;6;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;COM;AT;O ;4416;0.0
2024/12/31 00:00:00.000000000;369.0;0.0;0;COM;AT;PD;613239;0.0
2024/12/31 00:00:00.000000000;369.0;135;1;AT1;  ;PD;65;0.0
2024/12/31 00:00:00.000000000;369.0;135;2;AT1;  ;PD;181;0.0
2024/12/31 00:00:00.000000000;369.0;160;1;AT1;AT;O ;110;0.0
2024/12/31 00:00:00.000000000;369.0;160;1;AT1;AT;PD;84514;0.0
2024/12/31 00:00:00.000000000;369.0;160;1;SF ;AT;PD;5299;0.0
2024/12/31 00:00:00.000000000;369.0;160;2;AT1;AT;PD;40;0.0
2024/12/31 00:00:00.000000000;369.0;160;2;SF ;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;369.0;160;3;AT1;AT;O ;51;0.0
2024/12/31 00:00:00.000000000;369.0;160;3;AT1;AT;PD;19676;0.0
2024/12/31 00:00:00.000000000;369.0;160;3;SF ;AT;PD;1038;0.0
2024/12/31 00:00:00.000000000;369.0;160;4;AT1;AT;CS;6;0.0
2024/12/31 00:00:00.000000000;369.0;160;4;AT1;AT;O ;3;0.0
2024/12/31 00:00:00.000000000;369.0;160;4;AT1;AT;PD;12107;0.0
2024/12/31 00:00:00.000000000;369.0;160;4;SF ;AT;PD;312;0.0
2024/12/31 00:00:00.000000000;369.0;160;6;AT1;AT;PD;236;0.0
2024/12/31 00:00:00.000000000;369.0;160;6;SF ;AT;PD;329;0.0
2024/12/31 00:00:00.000000000;369.0;160;10;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;369.0;160;12;AT1;AT;PD;294;0.0
2024/12/31 00:00:00.000000000;369.0;190.0;2;0  ;  ;PD;342995;6549.82484
2024/12/31 00:00:00.000000000;369.0;190.0;2;AT1;  ;PD;5435206;356363.853683
2024/12/31 00:00:00.000000000;369.0;210;1;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;369.0;210;2;AT1;AT;PD;1261;0.0
2024/12/31 00:00:00.000000000;369.0;210;2;RT ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;210;2;SF ;AT;PD;7;0.0
2024/12/31 00:00:00.000000000;369.0;255;1;0  ;  ;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;255;1;AT1;  ;PD;575773;0.0
2024/12/31 00:00:00.000000000;369.0;255;2;AT1;  ;PD;5476;0.0
2024/12/31 00:00:00.000000000;369.0;295;1;AT1;  ;PD;37086;0.0
2024/12/31 00:00:00.000000000;369.0;295;1;SF ;  ;PD;19739;0.0
2024/12/31 00:00:00.000000000;369.0;295;11;AT1;  ;PD;699766;0.0
2024/12/31 00:00:00.000000000;369.0;295;11;BOP;  ;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;295;11;SF ;  ;PD;32968;0.0
2024/12/31 00:00:00.000000000;369.0;295;13;AT1;  ;PD;658;0.0
2024/12/31 00:00:00.000000000;369.0;295;16;AT1;  ;PD;8;0.0
2024/12/31 00:00:00.000000000;369.0;295;16;SF ;  ;PD;28;0.0
2024/12/31 00:00:00.000000000;369.0;295;17;AT1;  ;PD;100;0.0
2024/12/31 00:00:00.000000000;369.0;295;17;SF ;  ;PD;3436;0.0
2024/12/31 00:00:00.000000000;369.0;345;1;AT1;AT;O ;19;0.0
2024/12/31 00:00:00.000000000;369.0;345;1;AT1;AT;PD;3155;0.0
2024/12/31 00:00:00.000000000;369.0;345;1;RT ;AT;PD;8;0.0
2024/12/31 00:00:00.000000000;369.0;345;1;SF ;AT;PD;11;0.0
2024/12/31 00:00:00.000000000;369.0;545;1;AT1;AT;PD;4;0.0
2024/12/31 00:00:00.000000000;369.0;545;1;SF ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;565;1;AT1;AT;O ;1415;0.0
2024/12/31 00:00:00.000000000;369.0;565;1;AT1;AT;PD;516607;0.0
2024/12/31 00:00:00.000000000;369.0;565;3;AT1;AT;PD;2;0.0
2024/12/31 00:00:00.000000000;369.0;565;4;AT1;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;570;1;AT1;AT;PD;513;0.0
2024/12/31 00:00:00.000000000;369.0;570;1;RT ;AT;PD;65;0.0
2024/12/31 00:00:00.000000000;369.0;570;1;SF ;AT;PD;46;0.0
2024/12/31 00:00:00.000000000;369.0;570;2;RT ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;575;1;AT1;  ;PD;2748;0.0
2024/12/31 00:00:00.000000000;369.0;575;1;SF ;  ;PD;305;0.0
2024/12/31 00:00:00.000000000;369.0;575;2;AT1;  ;PD;1110;0.0
2024/12/31 00:00:00.000000000;369.0;575;11;AT1;  ;PD;31;0.0
2024/12/31 00:00:00.000000000;369.0;575;12;AT1;  ;PD;1089;0.0
2024/12/31 00:00:00.000000000;369.0;575;12;SF ;  ;PD;20;0.0
2024/12/31 00:00:00.000000000;369.0;575;20;AT1;  ;PD;515;0.0
2024/12/31 00:00:00.000000000;369.0;   ;  ;   ;AT;  ;874178;0.0
2024/12/31 00:00:00.000000000;369.0;   ;  ;   ;DS;  ;280243;0.0
2024/12/31 00:00:00.000000000;369.0;   ;  ;   ;;  ;944;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;0 ;37;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;CO;26;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;G ;7;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;O ;8114;501.318558
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;OD;52;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;  ;PD;8198;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;AT;O ;14;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;0  ;AT;PD;1023;0.0
2024/12/31 00:00:00.000000000;369.0;000;00;AT1;  ;CO;3;0.269436
2024/12/31 00:00:00.000000000;369.0;000;00;AT1;  ;O ;4612;148.71843
2024/12/31 00:00:00.000000000;369.0;000;00;COM;AT;PD;5714;0.0
2024/12/31 00:00:00.000000000;369.0;125;01;AT1;  ;PD;5;0.0
2024/12/31 00:00:00.000000000;369.0;125;02;AT1;  ;PD;1717;0.0
2024/12/31 00:00:00.000000000;369.0;160;01;AT1;AT;O ;6;0.0
2024/12/31 00:00:00.000000000;369.0;160;01;AT1;AT;PD;1876;0.0
2024/12/31 00:00:00.000000000;369.0;160;01;SF ;AT;PD;200;0.0
2024/12/31 00:00:00.000000000;369.0;160;02;AT1;AT;PD;253;0.0
2024/12/31 00:00:00.000000000;369.0;160;02;SF ;AT;PD;23;0.0
2024/12/31 00:00:00.000000000;369.0;160;03;AT1;AT;PD;62;0.0
2024/12/31 00:00:00.000000000;369.0;160;03;SF ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;369.0;160;04;AT1;AT;PD;375;0.0
2024/12/31 00:00:00.000000000;369.0;160;04;SF ;AT;PD;5;0.0
2024/12/31 00:00:00.000000000;369.0;160;06;SF ;AT;PD;3;0.0
2024/12/31 00:00:00.000000000;369.0;190;01;0  ;  ;PD;293;19.282161000000002
2024/12/31 00:00:00.000000000;369.0;190;01;AT1;  ;PD;38656;9474.20581
2024/12/31 00:00:00.000000000;369.0;190;02;0  ;  ;PD;19105;412.001051
2024/12/31 00:00:00.000000000;369.0;190;02;AT1;  ;PD;979932;58648.462257
2024/12/31 00:00:00.000000000;369.0;210;01;AT1;AT;PD;745;0.0
2024/12/31 00:00:00.000000000;369.0;210;01;SF ;AT;PD;58;0.0
2024/12/31 00:00:00.000000000;369.0;255;01;AT1;  ;PD;142775;0.0
2024/12/31 00:00:00.000000000;369.0;255;02;AT1;  ;PD;2039;0.0
2024/12/31 00:00:00.000000000;369.0;330;01;AT1;  ;PD;4;0.0
2024/12/31 00:00:00.000000000;369.0;340;01;AT1;  ;O ;3;0.0
2024/12/31 00:00:00.000000000;369.0;340;01;AT1;  ;PD;1270;0.0
2024/12/31 00:00:00.000000000;369.0;340;01;SF ;  ;PD;43;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;  ;0 ;492;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;  ;CO;342;5.825459
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;  ;CS;1;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;  ;O ;148680;4235.850256
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;  ;PD;42019;4.953792
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;AT;CO;30;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;AT;O ;55794;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;0  ;AT;PD;169185;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;AT1;  ;CO;313;17.690978
2024/12/31 00:00:00.000000000;404.0;0.0;0;AT1;  ;O ;49325;1784.23461
2024/12/31 00:00:00.000000000;404.0;0.0;0;AT1;  ;PD;4164;135.528876
2024/12/31 00:00:00.000000000;404.0;0.0;0;AT1;AT;PD;394;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;COM;  ;PD;4;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;COM;AT;CO;2;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;COM;AT;O ;6887;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;COM;AT;PD;517486;0.0
2024/12/31 00:00:00.000000000;404.0;0.0;0;SF ;  ;CO;12;0.574632
2024/12/31 00:00:00.000000000;404.0;0.0;0;SF ;  ;O ;1628;97.24131299999999
2024/12/31 00:00:00.000000000;404.0;0.0;0;SF ;  ;PD;18;0.860967
2024/12/31 00:00:00.000000000;404.0;0.0;2;AT1;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;404.0;135;1;AT1;  ;PD;159;0.0
2024/12/31 00:00:00.000000000;404.0;135;2;AT1;  ;PD;227;0.0
2024/12/31 00:00:00.000000000;404.0;160;1;AT1;AT;O ;21;0.0
2024/12/31 00:00:00.000000000;404.0;160;1;AT1;AT;PD;171654;0.0
2024/12/31 00:00:00.000000000;404.0;160;1;RT ;AT;PD;299;0.0
2024/12/31 00:00:00.000000000;404.0;160;2;AT1;AT;PD;4864;0.0
2024/12/31 00:00:00.000000000;404.0;160;3;AT1;AT;O ;519;0.0
2024/12/31 00:00:00.000000000;404.0;160;3;AT1;AT;PD;98272;0.0
2024/12/31 00:00:00.000000000;404.0;160;4;AT1;AT;PD;15564;0.0
2024/12/31 00:00:00.000000000;404.0;160;6;AT1;AT;O ;8;0.0
2024/12/31 00:00:00.000000000;404.0;160;6;AT1;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;404.0;160;10;AT1;AT;PD;5587;0.0
2024/12/31 00:00:00.000000000;404.0;160;10;RT ;AT;PD;218;0.0
2024/12/31 00:00:00.000000000;404.0;160;12;AT1;AT;PD;8729;0.0
2024/12/31 00:00:00.000000000;404.0;160;12;RT ;AT;PD;145;0.0
2024/12/31 00:00:00.000000000;404.0;190.0;1;0  ;  ;O ;335;6.026614
2024/12/31 00:00:00.000000000;404.0;190.0;1;0  ;  ;PD;37278;1343.912382
2024/12/31 00:00:00.000000000;404.0;190.0;1;AT1;  ;O ;135;1.328384
2024/12/31 00:00:00.000000000;404.0;190.0;1;AT1;  ;PD;770169;68388.403776
2024/12/31 00:00:00.000000000;404.0;190.0;1;SF ;  ;O ;6;0.224824
2024/12/31 00:00:00.000000000;404.0;190.0;1;SF ;  ;PD;26983;3008.508063
2024/12/31 00:00:00.000000000;404.0;190.0;2;0  ;  ;PD;362876;8341.475075
2024/12/31 00:00:00.000000000;404.0;190.0;2;AT1;  ;PD;5052818;261745.368508
2024/12/31 00:00:00.000000000;404.0;190.0;2;SF ;  ;PD;97963;8858.73128
2024/12/31 00:00:00.000000000;404.0;210;1;AT1;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;404.0;210;2;AT1;AT;PD;465;0.0
2024/12/31 00:00:00.000000000;404.0;210;2;RT ;AT;PD;9;0.0
2024/12/31 00:00:00.000000000;404.0;210;2;SF ;AT;PD;9;0.0
2024/12/31 00:00:00.000000000;404.0;255;1;AT1;  ;PD;858205;0.0
2024/12/31 00:00:00.000000000;404.0;255;1;SF ;  ;PD;28043;0.0
2024/12/31 00:00:00.000000000;404.0;255;2;AT1;  ;PD;5344;0.0
2024/12/31 00:00:00.000000000;404.0;255;2;SF ;  ;PD;3916;0.0
2024/12/31 00:00:00.000000000;404.0;295;1;AT1;  ;PD;205653;0.0
2024/12/31 00:00:00.000000000;404.0;295;11;AT1;  ;PD;1029753;0.0
2024/12/31 00:00:00.000000000;404.0;295;13;AT1;  ;PD;1152;0.0
2024/12/31 00:00:00.000000000;404.0;295;16;AT1;  ;PD;11;0.0
2024/12/31 00:00:00.000000000;404.0;295;17;AT1;  ;PD;1130;0.0
2024/12/31 00:00:00.000000000;404.0;345;1;AT1;AT;O ;1;0.0
2024/12/31 00:00:00.000000000;404.0;345;1;AT1;AT;PD;8160;0.0
2024/12/31 00:00:00.000000000;404.0;345;1;RT ;AT;PD;48;0.0
2024/12/31 00:00:00.000000000;404.0;545;1;AT1;AT;PD;9;0.0
2024/12/31 00:00:00.000000000;404.0;545;1;SF ;AT;PD;1;0.0
2024/12/31 00:00:00.000000000;404.0;565;1;AT1;AT;O ;98;0.0
2024/12/31 00:00:00.000000000;404.0;565;1;AT1;AT;PD;359296;0.0
2024/12/31 00:00:00.000000000;404.0;565;1;SF ;AT;PD;2243;0.0
2024/12/31 00:00:00.000000000;404.0;565;3;AT1;AT;PD;453;0.0
2024/12/31 00:00:00.000000000;404.0;565;3;SF ;AT;PD;404;0.0
2024/12/31 00:00:00.000000000;404.0;570;1;AT1;AT;PD;742;0.0
2024/12/31 00:00:00.000000000;404.0;570;1;RT ;AT;PD;69;0.0
2024/12/31 00:00:00.000000000;404.0;575;1;AT1;  ;PD;5185;0.0
2024/12/31 00:00:00.000000000;404.0;575;1;NIM;  ;PD;21;0.0
2024/12/31 00:00:00.000000000;404.0;575;1;RT ;  ;PD;91;0.0
2024/12/31 00:00:00.000000000;404.0;575;1;SF ;  ;PD;303;0.0
2024/12/31 00:00:00.000000000;404.0;575;2;AT1;  ;PD;2690;0.0
2024/12/31 00:00:00.000000000;404.0;575;2;NIM;  ;PD;8;0.0
2024/12/31 00:00:00.000000000;404.0;575;2;RT ;  ;PD;2;0.0
2024/12/31 00:00:00.000000000;404.0;575;11;AT1;  ;PD;28;0.0
